taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
5005,Saucerottia_castaneiventris,Chestnut-bellied Hummingbird,Saucerottia,Trochilidae (Hummingbirds),,,,
5006,Saucerottia_viridigaster,Green-bellied Hummingbird,Saucerottia,Trochilidae (Hummingbirds),"Saucerottia_viridigaster, Saucerottia_cupreicauda, Saucerottia_tobaci",,Considered to form a superspecies with the Copper-rumped Hummingbird (Saucerottia tobaci) and Copper-tailed Hummingbird (Saucerottia cupreicauda),yes
5009,Saucerottia_cupreicauda,Copper-tailed Hummingbird,Saucerottia,Trochilidae (Hummingbirds),"Saucerottia_viridigaster, Saucerottia_cupreicauda, Saucerottia_tobaci",,Considered to form a superspecies with the Copper-rumped Hummingbird (Saucerottia tobaci) and Copper-tailed Hummingbird (Saucerottia cupreicauda),yes
5014,Saucerottia_tobaci,Copper-rumped Hummingbird,Saucerottia,Trochilidae (Hummingbirds),,,,
5023,Amazilia_rutila,Cinnamon Hummingbird,Amazilia,Trochilidae (Hummingbirds),,,,
5029,Amazilia_yucatanensis,Buff-bellied Hummingbird,Amazilia,Trochilidae (Hummingbirds),,,,
5034,Amazilia_tzacatl,Rufous-tailed Hummingbird,Amazilia,Trochilidae (Hummingbirds),,,,
5043,Amazilia_luciae,Honduran Emerald,Amazilia,Trochilidae (Hummingbirds),"Chrysuronia_coeruleogularis, Chrysuronia_brevirostris, Chrysuronia_leucogaster; Amazilia_luciae, Amazilia_boucardi",,"Ornelas conducted the most intensive phylogenetic analysis of the genus Amazilia, with DNA samples from 23 of 29 recognized species. DNA samples were not available for six species, including A. luciae, and the relationship with other species in the genus remains unclear. A. luciae may form a superspecies with Amazilia boucardi (Mangrove Hummingbird) (Weller 1999), with which it shares similarities in plumage, but differs completely in habitat. ETM: see boucardi",yes
5046,Amazilia_boucardi,Mangrove Hummingbird,Amazilia,Trochilidae (Hummingbirds),"Chrysuronia_coeruleogularis, Chrysuronia_brevirostris, Chrysuronia_leucogaster; Amazilia_luciae, Amazilia_boucardi",,"There are unpublished sequences on GenBank. BLASTed them, and all the top species are in what is now Chrysuronia.",yes
5047,Amazilis_amazilia,Amazilia Hummingbird,Amazilis,Trochilidae (Hummingbirds),,,,
5055,Uranomitra_franciae,Andean Emerald,Uranomitra,Trochilidae (Hummingbirds),,,,
5059,Chrysuronia_versicolor,Versicolored Emerald,Chrysuronia,Trochilidae (Hummingbirds),,,,
5067,Chrysuronia_goudoti,Shining-green Hummingbird,Chrysuronia,Trochilidae (Hummingbirds),,,,
5072,Chrysuronia_oenone,Golden-tailed Sapphire,Chrysuronia,Trochilidae (Hummingbirds),,,,
5076,Chrysuronia_coeruleogularis,Sapphire-throated Hummingbird,Chrysuronia,Trochilidae (Hummingbirds),,,,
5080,Chrysuronia_lilliae,Sapphire-bellied Hummingbird,Chrysuronia,Trochilidae (Hummingbirds),"Chrysuronia_coeruleogularis, Chrysuronia_lilliae",,,yes
5082,Chrysuronia_humboldtii,Humboldt's Sapphire,Chrysuronia,Trochilidae (Hummingbirds),"Chrysuronia_humboldtii, Chrysuronia_grayi",,,yes
5083,Chrysuronia_grayi,Blue-headed Sapphire,Chrysuronia,Trochilidae (Hummingbirds),,,,
5084,Chrysuronia_brevirostris,White-chested Emerald,Chrysuronia,Trochilidae (Hummingbirds),,,,
5088,Chrysuronia_leucogaster,Plain-bellied Emerald,Chrysuronia,Trochilidae (Hummingbirds),,,,
5091,Leucochloris_albicollis,White-throated Hummingbird,Leucochloris,Trochilidae (Hummingbirds),,,,
5092,Chionomesa_fimbriata,Glittering-throated Emerald,Chionomesa,Trochilidae (Hummingbirds),Chionomesa,,,yes
5100,Chionomesa_lactea,Sapphire-spangled Emerald,Chionomesa,Trochilidae (Hummingbirds),,,,
5106,Hylocharis_sapphirina,Rufous-throated Sapphire,Hylocharis,Trochilidae (Hummingbirds),,,,
5107,Hylocharis_chrysura,Gilded Hummingbird,Hylocharis,Trochilidae (Hummingbirds),,,,
5108,Elliotomyia_chionogaster,White-bellied Hummingbird,Elliotomyia,Trochilidae (Hummingbirds),,,,
5111,Elliotomyia_viridicauda,Green-and-white Hummingbird,Elliotomyia,Trochilidae (Hummingbirds),,,,
5113,Polyerata_rosenbergi,Purple-chested Hummingbird,Polyerata,Trochilidae (Hummingbirds),,,,
5114,Polyerata_amabilis,Blue-chested Hummingbird,Polyerata,Trochilidae (Hummingbirds),,,,
5115,Polyerata_decora,Charming Hummingbird,Polyerata,Trochilidae (Hummingbirds),,,,
5116,Chlorestes_candida,White-bellied Emerald,Chlorestes,Trochilidae (Hummingbirds),,,,
5120,Chlorestes_eliciae,Blue-throated Goldentail,Chlorestes,Trochilidae (Hummingbirds),,,,
5123,Chlorestes_cyanus,White-chinned Sapphire,Chlorestes,Trochilidae (Hummingbirds),,,,
5129,Chlorestes_julie,Violet-bellied Hummingbird,Chlorestes,Trochilidae (Hummingbirds),Chlorestes,,,
5133,Chlorestes_notata,Blue-chinned Sapphire,Chlorestes,Trochilidae (Hummingbirds),,,,
5140,Opisthocomus_hoazin,Hoatzin,Opisthocomus,Opisthocomidae (Hoatzin),,,,
5142,Mentocrex_kioloides,Madagascar Wood-Rail,Mentocrex,Sarothruridae (Flufftails),,,,
5145,Mentocrex_beankaensis,Tsingy Wood-Rail,Mentocrex,Sarothruridae (Flufftails),Mentocrex,,MJI two-species genus match,yes
5146,Sarothrura_pulchra,White-spotted Flufftail,Sarothrura,Sarothruridae (Flufftails),"Sarothrura_pulchra, Sarothrura_elegans",,MJI guess based on sequence,yes
5152,Sarothrura_elegans,Buff-spotted Flufftail,Sarothrura,Sarothruridae (Flufftails),,,,
5155,Sarothrura_rufa,Red-chested Flufftail,Sarothrura,Sarothruridae (Flufftails),,,,
5159,Sarothrura_lugens,Chestnut-headed Flufftail,Sarothrura,Sarothruridae (Flufftails),Sarothrura,,,yes
5162,Sarothrura_boehmi,Streaky-breasted Flufftail,Sarothrura,Sarothruridae (Flufftails),Sarothrura,,,yes
5163,Sarothrura_affinis,Striped Flufftail,Sarothrura,Sarothruridae (Flufftails),"Sarothrura_affinis, Sarothrura_insularis, Sarothrura_ayresi, Sarothrura_watersi",,BOW: closely related to S insularis,yes
5166,Sarothrura_insularis,Madagascar Flufftail,Sarothrura,Sarothruridae (Flufftails),,,,
5167,Sarothrura_ayresi,White-winged Flufftail,Sarothrura,Sarothruridae (Flufftails),"Sarothrura_affinis, Sarothrura_insularis, Sarothrura_ayresi, Sarothrura_watersi",,MJI guess based on sequence,yes
5168,Sarothrura_watersi,Slender-billed Flufftail,Sarothrura,Sarothruridae (Flufftails),"Sarothrura_affinis, Sarothrura_insularis, Sarothrura_ayresi, Sarothrura_watersi",,MJI guess based on sequence,yes
5171,Rallus_obsoletus,Ridgway's Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_obsoletus, Rallus_tenuirostris, Rallus_longirostris, Rallus_wetmorei",,MJI guess based on sequence,yes
5176,Rallus_tenuirostris,Aztec Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_obsoletus, Rallus_tenuirostris, Rallus_longirostris, Rallus_wetmorei",,MJI guess based on sequence,yes
5177,Rallus_longirostris,Mangrove Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5187,Rallus_elegans,King Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5191,Rallus_crepitans,Clapper Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5211,Rallus_wetmorei,Plain-flanked Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_obsoletus, Rallus_tenuirostris, Rallus_longirostris, Rallus_wetmorei",,Close-ish to these,yes
5212,Rallus_limicola,Virginia Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5220,Rallus_semiplumbeus,Bogota Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_limicola, Rallus_semiplumbeus, Rallus_antarcticus",,MJI guess based on morphology,yes
5223,Rallus_antarcticus,Austral Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_limicola, Rallus_semiplumbeus, Rallus_antarcticus",,MJI guess based on morphology,yes
5224,Rallus_aquaticus,Water Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5228,Rallus_indicus,Brown-cheeked Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_aquaticus, Rallus_indicus, Rallus_caerulescens, Rallus_madagascariensis",,obvious sisters,yes
5230,Rallus_caerulescens,African Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_aquaticus, Rallus_indicus, Rallus_caerulescens, Rallus_madagascariensis",,MJI guess based on morphology,yes
5231,Rallus_madagascariensis,Madagascar Rail,Rallus,"Rallidae (Rails, Gallinules, and Coots)","Rallus_aquaticus, Rallus_indicus, Rallus_caerulescens, Rallus_madagascariensis",,MJI guess based on morphology,yes
5233,Dryolimnas_cuvieri,White-throated Rail,Dryolimnas,"Rallidae (Rails, Gallinules, and Coots)",,,,
5237,Dryolimnas_augusti,Reunion Rail,Dryolimnas,"Rallidae (Rails, Gallinules, and Coots)",Dryolimnas,,MJI two-species genus match,yes
5238,Aphanapteryx_bonasia,Red Rail,Aphanapteryx,"Rallidae (Rails, Gallinules, and Coots)","Rallidae (Rails, Gallinules, and Coots); Aphanapteryx",Amaurolimnas; Amaurornis; Anurolimnas; Aphanapteryx; Aramides; Aramidopsis; Atlantisia; Canirallus; Coturnicops; Crex; Cyanolimnas; Diaphorapteryx; Dryolimnas; Erythromachus; Fulica; Gallicrex; Gallinula; Gallirallus; Gymnocrex; Hapalocrex; Himantornis; Laterallus; Lewinia; Megacrex; Micropygia; Mundia; Mustelirallus; Paragallinula; Pardirallus; Poliolimnas; Porphyrio; Porphyriops; Porzana; Rallina; Rallus; Rougetius; Tribonyx; Zapornia,These two probably shouldn't be in separate genera. Functionally combining them here.,yes
5239,Erythromachus_leguati,Rodrigues Rail,Erythromachus,"Rallidae (Rails, Gallinules, and Coots)","Rallidae (Rails, Gallinules, and Coots); Aphanapteryx",Amaurolimnas; Amaurornis; Anurolimnas; Aphanapteryx; Aramides; Aramidopsis; Atlantisia; Canirallus; Coturnicops; Crex; Cyanolimnas; Diaphorapteryx; Dryolimnas; Erythromachus; Fulica; Gallicrex; Gallinula; Gallirallus; Gymnocrex; Hapalocrex; Himantornis; Laterallus; Lewinia; Megacrex; Micropygia; Mundia; Mustelirallus; Paragallinula; Pardirallus; Poliolimnas; Porphyrio; Porphyriops; Porzana; Rallina; Rallus; Rougetius; Tribonyx; Zapornia,"These two probably shouldn't be in separate genera. Functionally combining them here. E.g. BOW: ""Sometimes placed in genus Aphanapteryx, along with its close relative †A. bonasia (which see).""",yes
5240,Crex_crex,Corn Crake,Crex,"Rallidae (Rails, Gallinules, and Coots)",,,,
5241,Crex_egregia,African Crake,Crex,"Rallidae (Rails, Gallinules, and Coots)",,,,
5242,Rougetius_rougetii,Rouget's Rail,Rougetius,"Rallidae (Rails, Gallinules, and Coots)",,,,
5243,Atlantisia_rogersi,Inaccessible Island Rail,Atlantisia,"Rallidae (Rails, Gallinules, and Coots)",,,,
5244,Atlantisia_podarces,St. Helena Crake,Atlantisia,"Rallidae (Rails, Gallinules, and Coots)",Atlantisia,,,yes
5245,Mundia_elpenor,Ascension Crake,Mundia,"Rallidae (Rails, Gallinules, and Coots)",Atlantisia,"Atlantisia_rogersi, Atlantisia_podarces","Adding as sister to Atlantisia: ""Previously placed in Atlantisia, and considered close to extant Atlantisia rogersi, but differs significantly, and is probably better placed in its own genus""",yes
5246,Aramidopsis_plateni,Snoring Rail,Aramidopsis,"Rallidae (Rails, Gallinules, and Coots)",,,,
5247,Lewinia_striata,Slaty-breasted Rail,Lewinia,"Rallidae (Rails, Gallinules, and Coots)",,,,
5255,Lewinia_mirifica,Luzon Rail,Lewinia,"Rallidae (Rails, Gallinules, and Coots)",,,,
5256,Lewinia_pectoralis,Lewin's Rail,Lewinia,"Rallidae (Rails, Gallinules, and Coots)",,,,
5265,Lewinia_muelleri,Auckland Islands Rail,Lewinia,"Rallidae (Rails, Gallinules, and Coots)",,,,
5266,Gymnocrex_rosenbergii,Blue-faced Rail,Gymnocrex,"Rallidae (Rails, Gallinules, and Coots)",,,,
5267,Gymnocrex_plumbeiventris,Bare-eyed Rail,Gymnocrex,"Rallidae (Rails, Gallinules, and Coots)",Gymnocrex,,,yes
5270,Gymnocrex_talaudensis,Talaud Rail,Gymnocrex,"Rallidae (Rails, Gallinules, and Coots)",Gymnocrex,,,yes
5271,Diaphorapteryx_hawkinsi,Hawkins's Rail,Diaphorapteryx,"Rallidae (Rails, Gallinules, and Coots)","Rallidae (Rails, Gallinules, and Coots)",Amaurolimnas; Amaurornis; Anurolimnas; Aphanapteryx; Aramides; Aramidopsis; Atlantisia; Canirallus; Coturnicops; Crex; Cyanolimnas; Diaphorapteryx; Dryolimnas; Erythromachus; Fulica; Gallicrex; Gallinula; Gallirallus; Gymnocrex; Hapalocrex; Himantornis; Laterallus; Lewinia; Megacrex; Micropygia; Mundia; Mustelirallus; Paragallinula; Pardirallus; Poliolimnas; Porphyrio; Porphyriops; Porzana; Rallina; Rallus; Rougetius; Tribonyx; Zapornia,,yes
5272,Gallirallus_calayanensis,Calayan Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5273,Gallirallus_wallacii,Invisible Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5274,Gallirallus_castaneoventris,Chestnut Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5277,Gallirallus_australis,Weka,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5282,Gallirallus_lafresnayanus,New Caledonian Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",Gallirallus,,,yes
5283,Gallirallus_sylvestris,Lord Howe Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5284,Gallirallus_okinawae,Okinawa Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5285,Gallirallus_pacificus,Tahiti Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",Gallirallus,,,yes
5286,Gallirallus_philippensis,Buff-banded Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5308,Gallirallus_modestus,Chatham Islands Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",Gallirallus,,,yes
5309,Gallirallus_dieffenbachii,Dieffenbach's Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",Gallirallus,,,yes
5310,Gallirallus_insignis,New Britain Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)","Gallirallus_okinawae, Gallirallus_insignis, Gallirallus_torquatus",,Sometimes placed in Rallus or Gallirallus. Closely related to H. torquata and H. insignis. Monotypic.,yes
5311,Gallirallus_woodfordi,Woodford's Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5315,Gallirallus_poecilopterus,Bar-winged Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5316,Gallirallus_owstoni,Guam Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5317,Gallirallus_wakensis,Wake Island Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5318,Gallirallus_torquatus,Barred Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5324,Gallirallus_rovianae,Roviana Rail,Gallirallus,"Rallidae (Rails, Gallinules, and Coots)","Gallirallus_philippensis, Gallirallus_owstoni, Gallirallus_rovianae",,May be closely related to H. owstoni and H. philippensis,yes
5325,Canirallus_oculeus,Gray-throated Rail,Canirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5326,Mustelirallus_albicollis,Ash-throated Crake,Mustelirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5329,Mustelirallus_colombianus,Colombian Crake,Mustelirallus,"Rallidae (Rails, Gallinules, and Coots)","Mustelirallus_colombianus, Mustelirallus_erythrops",,MJI guess; very similar morphology,yes
5332,Mustelirallus_erythrops,Paint-billed Crake,Mustelirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5335,Cyanolimnas_cerverai,Zapata Rail,Cyanolimnas,"Rallidae (Rails, Gallinules, and Coots)",Mustelirallus,"Mustelirallus_colombianus, Mustelirallus_erythrops",This species now known to be in Mustelirallus,yes
5336,Pardirallus_maculatus,Spotted Rail,Pardirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5339,Pardirallus_nigricans,Blackish Rail,Pardirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5342,Pardirallus_sanguinolentus,Plumbeous Rail,Pardirallus,"Rallidae (Rails, Gallinules, and Coots)",,,,
5349,Amaurolimnas_concolor,Uniform Crake,Amaurolimnas,"Rallidae (Rails, Gallinules, and Coots)",,,,
5353,Aramides_ypecaha,Giant Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",,,,
5354,Aramides_wolfi,Brown Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",Aramides,,,yes
5355,Aramides_mangle,Little Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",Aramides,,,yes
5356,Aramides_axillaris,Rufous-necked Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",,,,
5357,Aramides_albiventris,Russet-naped Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)","Aramides_albiventris, Aramides_cajaneus",,"The Russet-naped Wood-Rail was long considered a polytypic species, distinct from Gray-necked Wood-Rail A. cajaneus of southern Central American and South America (11, 12, 13, 14, 15, 16). Following Peters (17) and Hellmayr and Conover (5), it was generally lumped with A. cajaneus (18, 3, 19). ",yes
5358,Aramides_cajaneus,Gray-cowled Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",,,,
5362,Aramides_calopterus,Red-winged Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",Aramides,,,yes
5363,Aramides_saracura,Slaty-breasted Wood-Rail,Aramides,"Rallidae (Rails, Gallinules, and Coots)",,,,
5365,Tribonyx_ventralis,Black-tailed Nativehen,Tribonyx,"Rallidae (Rails, Gallinules, and Coots)",,,,
5366,Tribonyx_hodgenorum,Hodgen's Waterhen,Tribonyx,"Rallidae (Rails, Gallinules, and Coots)",Tribonyx,,,yes
5367,Tribonyx_mortierii,Tasmanian Nativehen,Tribonyx,"Rallidae (Rails, Gallinules, and Coots)",,,,
5368,Porphyriops_melanops,Spot-flanked Gallinule,Porphyriops,"Rallidae (Rails, Gallinules, and Coots)",,,,
5372,Porzana_carolina,Sora,Porzana,"Rallidae (Rails, Gallinules, and Coots)",,,,
5373,Porzana_porzana,Spotted Crake,Porzana,"Rallidae (Rails, Gallinules, and Coots)",,,,
5374,Porzana_fluminea,Australian Crake,Porzana,"Rallidae (Rails, Gallinules, and Coots)","Porzana_porzana, Porzana_fluminea, Porzana_spiloptera",,MJI guess based on sequence,yes
5375,Porzana_spiloptera,Dot-winged Crake,Porzana,"Rallidae (Rails, Gallinules, and Coots)","Porzana_porzana, Porzana_fluminea, Porzana_spiloptera",,MJI guess based on sequence,yes
5376,Paragallinula_angulata,Lesser Moorhen,Paragallinula,"Rallidae (Rails, Gallinules, and Coots)",,,,
5377,Gallinula_silvestris,Makira Moorhen,Gallinula,"Rallidae (Rails, Gallinules, and Coots)","Gallinula_silvestris, Gallinula_nesiotis",,MJI guess based on sequence,yes
5378,Gallinula_nesiotis,Tristan Moorhen,Gallinula,"Rallidae (Rails, Gallinules, and Coots)",,,,
5379,Gallinula_comeri,Gough Moorhen,Gallinula,"Rallidae (Rails, Gallinules, and Coots)",,,,
5380,Gallinula_chloropus,Eurasian Moorhen,Gallinula,"Rallidae (Rails, Gallinules, and Coots)",,,,
5386,Gallinula_galeata,Common Gallinule,Gallinula,"Rallidae (Rails, Gallinules, and Coots)",,,,
5396,Gallinula_tenebrosa,Dusky Moorhen,Gallinula,"Rallidae (Rails, Gallinules, and Coots)",,,,
5400,Gallinula_pacifica,Samoan Moorhen,Gallinula,"Rallidae (Rails, Gallinules, and Coots)","Gallinula_tenebrosa, Gallinula_pacifica",,MJI guess based on sequence,yes
5401,Fulica_rufifrons,Red-fronted Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5402,Fulica_cornuta,Horned Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5403,Fulica_gigantea,Giant Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5404,Fulica_armillata,Red-gartered Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5405,Fulica_atra,Eurasian Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5411,Fulica_newtonii,Mascarene Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)","Fulica_atra, Fulica_newtonii",,MJI guess,yes
5412,Fulica_cristata,Red-knobbed Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5415,Fulica_alai,Hawaiian Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5418,Fulica_americana,American Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5424,Fulica_ardesiaca,Slate-colored Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5430,Fulica_leucoptera,White-winged Coot,Fulica,"Rallidae (Rails, Gallinules, and Coots)",,,,
5432,Porphyrio_alleni,Allen's Gallinule,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)",,,,
5433,Porphyrio_martinica,Purple Gallinule,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)",,,,
5434,Porphyrio_flavirostris,Azure Gallinule,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)",,,,
5435,Porphyrio_paepae,Marquesan Swamphen,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)",Porphyrio,,,yes
5436,Porphyrio_kukwiedei,New Caledonian Gallinule,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)",Porphyrio,,,yes
5437,Porphyrio_caerulescens,Reunion Gallinule,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)",Porphyrio,,,yes
5438,Porphyrio_porphyrio,Western Swamphen,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)","Porphyrio; Porphyrio_porphyrio, Porphyrio_indicus",,,
5439,Porphyrio_indicus,Black-backed Swamphen,Porphyrio,"Rallidae (Rails, Gallinules, and Coots)","Porphyrio; Porphyrio_porphyrio, Porphyrio_indicus",,"Based on the molecular phylogeny of Garcia-R and Trewick (7), P. indicus appears to be sister to P. porphyrio (Western Swamphen).",yes
