name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Brotogeris chrysopterus	|	183230	|		|		|	irmng:10189087	|	
Brotogeris ferrugineifrons	|	3600324	|		|		|	gbif:5229120	|	
Brotogeris pyrrhopterus	|	851024	|		|		|	ncbi:176018,irmng:10718989	|	
Brotogerys	|	851006	|		|		|	gbif:2479561,irmng:1296906	|	
Buarremon	|	600910	|		|		|	gbif:2491613	|	
Buarremon albiceps	|	3597284	|		|		|	ncbi:1536845	|	
Buarremon brunneinucha	|	1087570	|		|		|	ncbi:65378	|	
Buarremon brunneinucha alleni	|	628531	|		|		|	ncbi:992943	|	
Buarremon brunneinucha allinornatus	|	909026	|		|		|	ncbi:992944	|	
Buarremon brunneinucha brunneinucha	|	908948	|		|		|	ncbi:992945	|	
Buarremon brunneinucha suttoni	|	5267019	|		|		|	ncbi:1410041	|	
Buarremon brunneinuchus	|	1087570	|		|		|	gbif:7341947,irmng:11352847	|	
Buarremon castaneiceps	|	938824	|		|		|	ncbi:933621	|	
Buarremon costaricensis	|	3597260	|		|		|	gbif:6093317	|	
Buarremon crassirostris	|	501790	|		|		|	ncbi:1118739	|	
Buarremon flavovirens	|	3597310	|		|		|	gbif:2488733	|	
Buarremon melanops	|	561203	|		|		|	ncbi:1536837	|	
Buarremon phaeopleurus	|	208884	|		|		|	gbif:6093257	|	
Buarremon torquata	|	1087574	|		|		|	ncbi:65379	|	
Buarremon torquatus assimilis	|	478091	|		|		|	ncbi:992947	|	
Buarremon torquatus atricapillus	|	478097	|		|		|	ncbi:992946	|	
Buarremon torquatus basilicus	|	478182	|		|		|	gbif:6093284	|	
Buarremon torquatus costaricensis	|	3597260	|		|		|	gbif:6093317	|	
Buarremon torquatus perijanus	|	3597262	|		|		|	gbif:6093266	|	
Bubo bubo hispaus	|	402453	|		|		|	gbif:5959092	|	
Bubo clamator	|	1023137	|		|		|	ncbi:555335,gbif:2497774	|	
Bubo ketupu	|	445323	|		|		|	ncbi:2653979,gbif:5232234,irmng:10542300	|	
Bubo letti	|	3595771	|		|		|	ncbi:2654008,gbif:5232204	|	
Bubo maximus	|	402453	|		|		|	gbif:5959092	|	
Bubo spec	|	1023137	|		|		|	gbif:2497774	|	
Bubo virginianus magellanicus	|	381747	|		|		|	ncbi:126881	|	
Bubo virginianus wapacuthu	|	514178	|		|		|	gbif:5959143	|	
Bubo zeylonensis	|	445326	|		|		|	ncbi:126813,irmng:10534398	|	
Bubotus	|	402451	|		|		|	gbif:5959091,irmng:1198434	|	
Bubulcus ibis coromandus	|	3596766	|		|		|	gbif:6066393	|	
Bubulcus ibis ibis	|	729476	|		|		|	gbif:2480830	|	
Bucanetes mongolica	|	235463	|		|		|	ncbi:589913	|	
Bucanetes mongolicus	|	235463	|		|		|	ncbi:589913,gbif:4408954	|	
Buccanodon anchietae	|	374076	|		|		|	gbif:2478809	|	
Bucco chacuru	|	150669	|		|		|	gbif:2475192	|	
Bucco nigrifrons	|	574529	|		|		|	gbif:2475187	|	
Bucco pectoralis	|	3600699	|		|		|	gbif:2475108	|	
Bucco radiatus	|	3600706	|		|		|	gbif:2475200	|	
Bucco rubecula	|	308594	|		|		|	gbif:2475122	|	
Bucco rufus	|	1097459	|		|		|	gbif:2475160	|	
Bucco striatus	|	1088730	|		|		|	gbif:2475154	|	
Bucco subsulphureus	|	675808	|		|		|	ncbi:570457	|	
Bucephalus	|	780951	|		|		|	gbif:2498324,irmng:1025107	|	
Buceros albirostris	|	291854	|		|		|	ncbi:57395	|	
Buceros bicornis x Buceros rhinoceros	|	4947421	|		|		|	ncbi:763495	|	
Buceros convexus	|	320699	|		|		|	ncbi:1667191	|	
Buceros flavirostris	|	817584	|		|		|	gbif:2475979	|	
Buceros galeritus	|	889000	|		|		|	ncbi:866357	|	
Buceros griseus	|	3600758	|		|		|	gbif:2475924	|	
Buceros leucocephalus	|	6906	|		|		|	gbif:5228454	|	
Buceros leucomelas	|	991308	|		|		|	gbif:2475955	|	
Buceros nasutus	|	873953	|		|		|	gbif:2475959	|	
Buceros pallidirostris	|	3600752	|		|		|	gbif:2475975	|	
Buceros plicatus	|	211107	|		|		|	gbif:2475908	|	
Buceros subcylindricus	|	159838	|		|		|	gbif:5228440	|	
Buceros subruficollis	|	530446	|		|		|	gbif:2475906	|	
Buceros tickelli	|	889005	|		|		|	ncbi:866355	|	
Buceros vigil	|	248499	|		|		|	gbif:2475951,irmng:11095027	|	
Bucheros	|	211119	|		|		|	gbif:2476003,irmng:1096960	|	
Bucorax	|	991312	|		|		|	gbif:2476040,irmng:1008819	|	
Budytes citreolus	|	842438	|		|		|	gbif:2490307	|	
Budytes flavus	|	645461	|		|		|	gbif:9701857	|	
Bugeranus	|	414354	|		|		|	irmng:1061874	|	
Bugeranus carunculatus	|	414343	|		|		|	ncbi:9118,gbif:2474925,irmng:11048541	|	
Bugeranus leucogeranus	|	832271	|		|		|	ncbi:40819	|	
Buleites	|	666111	|		|		|	gbif:2494982,irmng:1095014	|	
Bulveria	|	319465	|		|		|	gbif:2481604,irmng:1279676	|	
Bulweria aterrima	|	172670	|		|		|	ncbi:52128	|	
Bulweria baraui	|	319472	|		|		|	gbif:2481475,irmng:10200370	|	
Bulweria bulweri	|	944663	|		|		|	ncbi:52120,irmng:11060626	|	
Bulweria bulweria	|	944663	|		|		|	gbif:2481606,irmng:11060626	|	
Bulweria macgillivrayi	|	212085	|		|		|	worms:344111,gbif:2481503,irmng:10719276	|	
Buphus bacchus	|	273439	|		|		|	gbif:2480907	|	
Burgeranus	|	414354	|		|		|	irmng:1061874	|	
Burgeranus	|	7068171	|		|		|	gbif:2474924	|	
Burgeranus carunculatus	|	414343	|		|		|	gbif:2474925,irmng:11168067	|	
Burhinus giganteus	|	5342861	|		|		|	gbif:2482091,irmng:11194606	|	
Burhinus magnirostris	|	868643	|		|		|	ncbi:585466	|	
Burhinus magnirostris	|	5342861	|		|		|	gbif:2482091,irmng:11194606	|	
Burhinus novaehollandiae	|	868643	|		|		|	irmng:11039366	|	
Burhinus recurvirostris	|	3597012	|		|		|	gbif:2482089,irmng:10857007	|	
Burrhinus	|	261316	|		|		|	gbif:2482094,irmng:1423737	|	
Burrica mexicana	|	711865	|		|		|	ncbi:30427	|	
Burrica purpurea	|	641497	|		|		|	ncbi:142468	|	
Butaster	|	441596	|		|		|	gbif:2480476,irmng:1010214	|	
Butaurus	|	729489	|		|		|	gbif:2480909,irmng:1436026	|	
Buteo (rufofuscus) archeri	|	34353	|		|		|	ncbi:223857	|	
Buteo areophilus	|	108771	|		|		|	gbif:2480536,irmng:10763455	|	
Buteo buteo 'pojana'	|	805058	|		|		|	ncbi:116586	|	
Buteo buteo japonicus	|	1054548	|		|		|	ncbi:115159	|	
Buteo buteo japonicus	|	33800	|		|		|	gbif:5844385	|	
Buteo ferox	|	545325	|		|		|	gbif:2480564	|	
Buteo holospilus	|	103130	|		|		|	gbif:2480429	|	
Buteo lagopus menzbieri	|	805053	|		|		|	ncbi:116582	|	
Buteo melanosternon	|	624761	|		|		|	irmng:10195193	|	
Buteo polionotus	|	8285	|		|		|	gbif:5788529	|	
Buteo polyosoma poecilochrous	|	243423	|		|		|	ncbi:387817	|	
Buteo swainssoni	|	1026126	|		|		|	ncbi:156757	|	
Buteo trizonatus	|	805062	|		|		|	ncbi:116584,gbif:5844407	|	
Buteo vulpinus	|	215782	|		|		|	ncbi:115228,gbif:8405885	|	
Buteogallus anthracinus subtilis	|	153272	|		|		|	ncbi:518697	|	
Buteogallus carthartoides	|	33798	|		|		|	gbif:2480654	|	
Buteogallus daggetti	|	7663762	|		|		|	gbif:9755821	|	
Buteogallus fragilis	|	7658554	|		|		|	gbif:9715531	|	
Buteogallus schistaceus	|	523012	|		|		|	ncbi:345745,gbif:5788528	|	
Buteogallus solitarius	|	952537	|		|		|	gbif:2480374	|	
Buteogallus solitarius sheffleri	|	952537	|		|		|	gbif:2480374	|	
Buteogallus solitarius solitarius	|	952537	|		|		|	gbif:2480374	|	
Buthraupis arcaei	|	593405	|		|		|	gbif:2488333	|	
Buthraupis aureocincta	|	895345	|		|		|	gbif:2488331	|	
Buthraupis edwardsi	|	895344	|		|		|	gbif:2488336	|	
Buthraupis melanochlamys	|	593407	|		|		|	gbif:2488330	|	
Buthraupis rothschildi	|	895343	|		|		|	gbif:2488332	|	
Butorides rufiventris	|	1031963	|		|		|	gbif:2480902,irmng:10196180	|	
Butorides striatus	|	618202	|		|		|	ncbi:433628,irmng:10790560	|	
Butreron capellei	|	3596636	|		|		|	gbif:2495803	|	
Byas	|	826466	|		|		|	gbif:2492283,irmng:1044735	|	
Bycanistes	|	785182	|		|		|	irmng:1375538	|	
Bylthipicus	|	534441	|		|		|	gbif:2478224,irmng:1010259	|	
Byziura	|	432080	|		|		|	gbif:2498186,irmng:1430298	|	
Caballus modestus	|	32317	|		|		|	ncbi:54497	|	
Cabalus	|	1041543	|		|		|	gbif:2474519,irmng:1032230	|	
Cacatoes	|	619340	|		|		|	gbif:2479869,irmng:1306422	|	
Cacatoës	|	619340	|		|		|	irmng:1306422	|	
Cacatua ducorps	|	1007943	|		|		|	ncbi:141834	|	
Cacatua goffini	|	619331	|		|		|	ncbi:12983,gbif:2479886,irmng:10205117	|	
Cacatua roseicapilla	|	900913	|		|		|	gbif:4851368,irmng:10542586	|	
Cacatua sulphurea fitzroyi	|	58938	|		|		|	ncbi:678565	|	
Cacatua sulphurea galerita	|	290349	|		|		|	ncbi:141274	|	
Cacatua sulphurea triton	|	276796	|		|		|	ncbi:141840	|	
Cacatura	|	619340	|		|		|	gbif:2479869,irmng:1306422	|	
Cacatura alba	|	579824	|		|		|	gbif:2479870,irmng:10716639	|	
Cacatura ducorpsi	|	1007943	|		|		|	gbif:2479877,irmng:11037756	|	
Cacatura galerita	|	290349	|		|		|	gbif:2479888,irmng:11034227	|	
Cacatura goffini	|	619331	|		|		|	gbif:2479886,irmng:10205117	|	
Cacatura haematuropygia	|	579823	|		|		|	gbif:2479882,irmng:11303892	|	
Cacatura leadbeateri	|	209184	|		|		|	gbif:2479878,irmng:11441246	|	
Cacatura moluccensis	|	959831	|		|		|	gbif:2479898,irmng:10856144	|	
Cacatura ophthalmica	|	579832	|		|		|	gbif:2479881,irmng:10219046	|	
Cacatura sanguinea	|	995013	|		|		|	gbif:2479871,irmng:10939606	|	
Cacatura sulphurea	|	290348	|		|		|	gbif:2479893,irmng:10804290	|	
Cacatura tenuirostris	|	3600320	|		|		|	gbif:2479899,irmng:10205118	|	
Cacatus	|	619340	|		|		|	gbif:2479869	|	
Caccabis petrosa	|	867023	|		|		|	gbif:2474089	|	
Caccabis rufa	|	51360	|		|		|	gbif:2474051	|	
Cacicus chrysonotus leucoramphus	|	264489	|		|		|	ncbi:84813	|	
Cacicus oseryi	|	1069145	|		|		|	ncbi:186281,gbif:8065606	|	
Cacicus wagleri	|	699301	|		|		|	gbif:2484237	|	
Cackatto	|	900916	|		|		|	irmng:1293003	|	
Cactospiza	|	419366	|		|		|	gbif:2491661	|	
Cactospiza	|	589958	|		|		|	irmng:1212051	|	
Cactospiza heliobates	|	527328	|		|		|	ncbi:1553461	|	
Cactospiza pallida	|	963505	|		|		|	ncbi:48878	|	
Caeligena	|	463442	|		|		|	gbif:2477027,irmng:1274481	|	
Caenocorypha	|	180481	|		|		|	gbif:2481706,irmng:1009899	|	
Caenotriccus simplex	|	230699	|		|		|	gbif:2483819	|	
Caereba	|	419368	|		|		|	gbif:2493743	|	
Caica	|	682882	|		|		|	irmng:1439981	|	
Caica aurantiocephala	|	199746	|		|		|	ncbi:303348	|	
Caica caica	|	238149	|		|		|	ncbi:285231	|	
Cairina hartlaubi	|	552056	|		|		|	ncbi:75877	|	
Cairina hartlaubii	|	552056	|		|		|	ncbi:75877	|	
Cairina moschata var. domesticus	|	4130363	|		|		|	ncbi:1240228	|	
Cairina scutulata	|	30843	|		|		|	gbif:2498183,irmng:10851952	|	
Calaenas	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Calamanthus campestris montanellus	|	3599030	|		|		|	ncbi:1930944	|	
Calamblyrhynchus	|	1036291	|		|		|	gbif:2488914,irmng:1009843	|	
Calamoanthus	|	827152	|		|		|	gbif:2486610,irmng:1444323	|	
Calamocichla	|	800679	|		|		|	gbif:2493112,irmng:1356879	|	
Calamodromus	|	3599982	|		|		|	gbif:2474753,irmng:1020882	|	
Calamoherpe griseldis	|	383142	|		|		|	gbif:2493123	|	
Calamonastides gracilirostris	|	433842	|		|		|	ncbi:68492,gbif:6101022	|	
Calandrella blandfordi	|	3597512	|		|		|	ncbi:1862129	|	
Calandrella blanfordi erlangeri	|	3597514	|		|		|	ncbi:1862152	|	
Calandrella brachydactyla cinerea	|	3597513	|		|		|	ncbi:1364912	|	
Calandrella cheleensis	|	947048	|		|		|	ncbi:670337,irmng:11438420	|	
Calandrella cheleensis cheleensis	|	5223348	|		|		|	ncbi:1365510	|	
Calandrella cinerea brachydactyla	|	947049	|		|		|	ncbi:670336	|	
Calandrella cinerea erlangeri	|	3597514	|		|		|	ncbi:1862152	|	
Calandrella fringillaris	|	3597545	|		|		|	ncbi:1365201	|	
Calandrella personata	|	3597544	|		|		|	ncbi:1365202	|	
Calandrella pispoletta polatzeki	|	7068502	|		|		|	ncbi:1930161	|	
Calandrella pispolitta polatzeki	|	7068502	|		|		|	ncbi:1930161	|	
Calandrella razae	|	3597500	|		|		|	ncbi:1364911	|	
Calandrella rufescens athensis	|	3597509	|		|		|	ncbi:1351701	|	
Calandrella rufescens cheleensis	|	947048	|		|		|	ncbi:670337	|	
Calandrella sclateri	|	156647	|		|		|	gbif:2490648	|	
Calandrella sclateri capensis	|	156647	|		|		|	gbif:2490648	|	
Calandrella sclateri theresae	|	156647	|		|		|	gbif:2490648	|	
Calandrella somalica athensis	|	3597509	|		|		|	ncbi:1351701	|	
Calandrella starki	|	781897	|		|		|	gbif:5845420	|	
Calandrites	|	139479	|		|		|	irmng:1291534	|	
Calandritis	|	139479	|		|		|	irmng:1291534	|	
Calcarius nivalis	|	453764	|		|		|	ncbi:161627,gbif:2491719	|	
Calcedo	|	549518	|		|		|	gbif:2475493,irmng:1008367	|	
Calcytes	|	792622	|		|		|	gbif:2496313,irmng:1044214	|	
Calendula	|	207740	|		|		|	gbif:2490666,irmng:1444417	|	
Calendulauda	|	662952	|		|		|	irmng:1200506	|	
Calendulauda erythrochlamys barlowi	|	3597575	|		|		|	ncbi:1364978	|	
Calicalicus madagascarensis	|	606459	|		|		|	ncbi:1132579	|	
Calicalius	|	606456	|		|		|	ncbi:1132578	|	
Calicalius madagascariensis	|	606459	|		|		|	ncbi:1132579	|	
Calidris australis	|	24121	|		|		|	irmng:10840155	|	
Calidris cooperi	|	236666	|		|		|	gbif:2481741,irmng:10189349	|	
Calidris falcinellus	|	651066	|		|		|	gbif:2481780	|	
Calidris falcinellus falcinellus	|	651066	|		|		|	gbif:2481780	|	
Calidris falcinellus sibirica	|	651066	|		|		|	gbif:2481780	|	
Calidris fusicollis	|	234673	|		|		|	worms:159050,gbif:2481756,irmng:10062280	|	
Calidris himantopis	|	633931	|		|		|	gbif:5229400,irmng:11003373	|	
Calidris pygmea	|	180487	|		|		|	ncbi:425635,gbif:2481833	|	
Calidris pygmeus	|	180487	|		|		|	ncbi:425635	|	
Calidris testacea	|	236666	|		|		|	gbif:2481741	|	
Caliptomena	|	26172	|		|		|	gbif:2484558,irmng:1279576	|	
Callaeas cinerea	|	635220	|		|		|	ncbi:192207,irmng:10464839	|	
Callaeas cinerea cinerea	|	635222	|		|		|	ncbi:192208	|	
Callaeas cinerea wilsoni	|	3597860	|		|		|	ncbi:1347786	|	
Callaeas cinereus wilsoni	|	3597860	|		|		|	ncbi:1347786	|	
Callaeatidae	|	635218	|		|		|	ncbi:192205,gbif:9698,irmng:101625	|	
Callaenas	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Callaeus	|	635219	|		|		|	gbif:5429194,irmng:1282605	|	
Callaeus cinerea wilsoni	|	3597860	|		|		|	ncbi:1347786	|	
Callena	|	878303	|		|		|	gbif:2492687,irmng:1290683	|	
Callene	|	878303	|		|		|	gbif:2492687,irmng:1290683	|	
Callene albiventris	|	736235	|		|		|	ncbi:958669	|	
Calliaenas	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Callicephalus	|	323556	|		|		|	gbif:9617879,irmng:1207895	|	
Callichelidon	|	136029	|		|		|	gbif:2489178,irmng:1196675	|	
Callichelidon cyaneoviridis	|	621800	|		|		|	gbif:5230758,irmng:11431790	|	
Callicitta	|	532632	|		|		|	gbif:2482457,irmng:1273268	|	
Callinas	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Callioenas	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Calliope calliope ssp. 1 LNS-2014	|	5925755	|		|		|	ncbi:1518410	|	
Calliope calliope ssp. 2 LNS-2014	|	5925756	|		|		|	ncbi:1518411	|	
Calliope cruralis	|	7068380	|		|		|	ncbi:2518301	|	
Calliornis	|	968675	|		|		|	gbif:2489019,irmng:1341127	|	
Callipepla virginianus	|	204709	|		|		|	gbif:9791464	|	
Calliphlox amethystinus	|	11007	|		|		|	ncbi:689204	|	
Calliphlox evelynae lyrura	|	5857097	|		|		|	ncbi:1622280	|	
Calliphox	|	472674	|		|		|	gbif:2476367,irmng:1278192	|	
Callipsittacus	|	262216	|		|		|	gbif:2479976,irmng:1352246	|	
Callirhamphus	|	7662946	|		|		|	gbif:2478986	|	
Callirhamphus	|	7662946	|		|		|	gbif:2478986	|	
Callirhamphus	|	738746	|		|		|	irmng:1352334	|	
Callirhynchus	|	370800	|		|		|	gbif:2491308,irmng:1304658	|	
Callispiza guttata	|	956053	|		|		|	gbif:2488142	|	
Callispiza preciosa	|	320944	|		|		|	gbif:2488255	|	
Callispiza vitriolina	|	1006808	|		|		|	gbif:2488112	|	
Callithorax	|	164174	|		|		|	gbif:2476568,irmng:1310342	|	
Callithraupis	|	365557	|		|		|	irmng:1060224	|	
Callocalia	|	385665	|		|		|	gbif:2477291,irmng:1011495	|	
Callocephala	|	323556	|		|		|	gbif:9617879,irmng:1207895	|	
Callocephalon australe	|	323557	|		|		|	irmng:10764586	|	
Callocephalum	|	323556	|		|		|	gbif:9617879,irmng:1207895	|	
Callocephalus	|	323556	|		|		|	gbif:9617879,irmng:1207895	|	
Callocorydon	|	323556	|		|		|	gbif:9617879,irmng:1207895	|	
Calloeas	|	635219	|		|		|	gbif:5429194,irmng:1282605	|	
Calloenas	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Calloperdix	|	207171	|		|		|	gbif:2474106,irmng:1105360	|	
Callosalia	|	385665	|		|		|	gbif:2477291,irmng:1011495	|	
Callothorax	|	164174	|		|		|	gbif:2476568,irmng:1310342	|	
Callyrhynchus	|	370800	|		|		|	gbif:2491308,irmng:1304658	|	
Calobamon	|	332139	|		|		|	gbif:2490571,irmng:1355395	|	
Calobates	|	212174	|		|		|	gbif:2496387,irmng:1224027	|	
Calobatus	|	274627	|		|		|	gbif:2480217,irmng:1380607	|	
Calodera	|	107080	|		|		|	gbif:2494819,irmng:1039775	|	
Calodera maculata	|	107081	|		|		|	irmng:10596634	|	
Calodora	|	107080	|		|		|	gbif:2494819,irmng:1039775	|	
Calodromas	|	292460	|		|		|	gbif:2477479,irmng:1280701	|	
Caloena	|	1032055	|		|		|	gbif:2495929,irmng:1371123	|	
Calohierax quadratus	|	781301	|		|		|	gbif:2480529	|	
Calonectes leucomelas	|	82215	|		|		|	ncbi:79622	|	
Calonectris borealis borealis	|	3595600	|		|		|	ncbi:1323832	|	
Calonectris diomedea borealis	|	3595600	|		|		|	ncbi:1323832,gbif:4847282	|	
Calonectris diomedea edwarsii	|	504674	|		|		|	ncbi:370448	|	
Calonectris edwarsii	|	504674	|		|		|	ncbi:370448	|	
Calonectris kuhli borealis	|	3595600	|		|		|	ncbi:1323832	|	
Caloperdix oculea	|	136466	|		|		|	ncbi:466541,irmng:10940275	|	
Calopetes	|	726133	|		|		|	gbif:2481544,irmng:1113299	|	
Calopezus	|	292460	|		|		|	gbif:2477479,irmng:1280701	|	
Calopsitta greyi	|	630645	|		|		|	irmng:10193499	|	
Calopsitta guy	|	630645	|		|		|	irmng:10193499	|	
Caloptilotis	|	376609	|		|		|	gbif:2487211,irmng:1325806	|	
Caloramphus	|	738746	|		|		|	irmng:1352334	|	
Caloramphus fuliginosus	|	738747	|		|		|	gbif:2478987,irmng:11113362	|	
Calorhamphus fuliginosus detersus	|	738747	|		|		|	gbif:2478987	|	
Calorhamphus fuliginosus fuliginosus	|	738747	|		|		|	gbif:2478987	|	
Calorhamphus fuliginosus tertius	|	738747	|		|		|	gbif:2478987	|	
Calorhynchus	|	7662946	|		|		|	gbif:2478986	|	
Calorhynchus	|	7662946	|		|		|	gbif:2478986	|	
Calorhynchus	|	738746	|		|		|	irmng:1352334	|	
Calornis	|	968675	|		|		|	gbif:2489019,irmng:1341127	|	
Calornis cantoroides	|	405021	|		|		|	irmng:10594928	|	
Calositta	|	532632	|		|		|	gbif:2482457,irmng:1273268	|	
Calospiza palmeri	|	430019	|		|		|	gbif:2488241	|	
Calothorax enicura	|	3600593	|		|		|	ncbi:1522690	|	
Calothorax micrurus	|	532381	|		|		|	gbif:2476987	|	
Calypte helenae	|	3600587	|		|		|	ncbi:2082998	|	
Calypthorhynchus	|	1045715	|		|		|	gbif:2480103,irmng:1279637	|	
Calyptocichla serinus	|	1010889	|		|		|	gbif:6100804	|	
Calyptocychla	|	284403	|		|		|	gbif:2486213,irmng:1396033	|	
Calyptomaena	|	26172	|		|		|	gbif:2484558,irmng:1279576	|	
Calyptomeina	|	26172	|		|		|	gbif:2484558,irmng:1279576	|	
Calyptomene	|	26172	|		|		|	gbif:2484558,irmng:1279576	|	
Calyptomenes	|	26172	|		|		|	gbif:2484558,irmng:1279576	|	
Calyptomina	|	26172	|		|		|	gbif:2484558,irmng:1279576	|	
Calyptophilus tertius tertius	|	756923	|		|		|	gbif:2488345	|	
Calyptorhinchus	|	1045715	|		|		|	gbif:2480103,irmng:1279637	|	
Calyptorhynchus magnificus	|	1089846	|		|		|	gbif:2480108,irmng:10761781	|	
Calyptorynchus	|	1045715	|		|		|	gbif:2480103,irmng:1279637	|	
Calypturus	|	565637	|		|		|	gbif:3268078,irmng:1265996	|	
Camarhynchus	|	589958	|		|		|	irmng:1212051	|	
Camarhynchus crassirostris	|	589943	|		|		|	gbif:2491748,irmng:10592310	|	
Camaroptera brachyura brevicaudata	|	17025	|		|		|	ncbi:1273589	|	
Camaroptera brachyura chloronota	|	954669	|		|		|	ncbi:405076	|	
Camaroptera brachyura harterti	|	284331	|		|		|	ncbi:483404	|	
Camaroptera brachyura tincta	|	537845	|		|		|	ncbi:1273590	|	
Camaroptera brevicaudata harterti	|	284331	|		|		|	ncbi:483404	|	
Camaroptera griseoviridis harterti	|	284331	|		|		|	ncbi:483404	|	
Camarorhynchus	|	419366	|		|		|	gbif:2491661	|	
Camarorhynchus	|	589958	|		|		|	irmng:1212051	|	
Camarynchus	|	419366	|		|		|	gbif:2491661	|	
Camarynchus	|	589958	|		|		|	irmng:1212051	|	
Cambirhynchus	|	395858	|		|		|	gbif:2484542,irmng:1318618	|	
Camerodius albus	|	625779	|		|		|	ncbi:110620	|	
Campephaga analis	|	258829	|		|		|	gbif:2486782	|	
Campephaga caeruleogrisea	|	833379	|		|		|	gbif:2486786	|	
Campephaga incerta	|	309062	|		|		|	gbif:2486763	|	
Campephaga leucomela	|	754854	|		|		|	gbif:5230458	|	
Campephaga lobata	|	3597989	|		|		|	gbif:5789092,irmng:10217191	|	
Campephaga montana	|	309059	|		|		|	gbif:2486759	|	
Campephaga oriolina	|	634894	|		|		|	gbif:5789091,irmng:10217192	|	
Campephaga phoenicea petiti	|	877141	|		|		|	ncbi:498410	|	
Campethera abingoni mombassica	|	3600214	|		|		|	ncbi:1961166	|	
Campethera bennettii scriptoricauda	|	5560013	|		|		|	ncbi:2038781	|	
Campethera cailliauttii	|	724180	|		|		|	ncbi:315360	|	
Campethera nubica scriptoricauda	|	5560013	|		|		|	ncbi:2038781	|	
Campethera punctiligera	|	3600215	|		|		|	ncbi:1961168	|	
Campetherus	|	755115	|		|		|	gbif:2478168,irmng:1391009	|	
Campias frontalis	|	876878	|		|		|	gbif:2478366	|	
Campilopterus	|	294127	|		|		|	gbif:2476112,irmng:1035726	|	
Campilorhynchus	|	744786	|		|		|	gbif:2493929,irmng:1103676	|	
Campophaga	|	80445	|		|		|	gbif:2486740,irmng:1056690	|	
Campophilus	|	706421	|		|		|	gbif:2478560,irmng:1011775	|	
Campothera	|	755115	|		|		|	gbif:2478168,irmng:1391009	|	
Campothera nivosa	|	755098	|		|		|	ncbi:265618	|	
Camptolophus	|	5340775	|		|		|	irmng:1314989	|	
Camptorynchus	|	526068	|		|		|	irmng:1259035	|	
Camptostoma obsoletum sclateri	|	988334	|		|		|	gbif:2484042	|	
Campylopterus curvipennis excellens	|	3600510	|		|		|	gbif:2476130	|	
Campylopterus macrourus	|	414327	|		|		|	ncbi:153633,irmng:10538863	|	
Campylorhamphus probatus cardosoi	|	5560068	|		|		|	ncbi:1335097	|	
Campylorhamphus sp. 2 CEBP-2013	|	5560068	|		|		|	ncbi:1335097	|	
Campylorhynchus turdinus aenigmaticus	|	87949	|		|		|	gbif:5231470	|	
Campylorhynchus turdinus aenigmaticus	|	720622	|		|		|	gbif:5231469	|	
Campylorhyncus	|	744786	|		|		|	gbif:2493929,irmng:1103676	|	
Campylorynchus	|	744786	|		|		|	gbif:2493929,irmng:1103676	|	
Campylus	|	744786	|		|		|	gbif:2493929,irmng:1103676	|	
Canace	|	1003842	|		|		|	gbif:2473587,irmng:1257467	|	
Canace obscura	|	1003843	|		|		|	gbif:9428437	|	
Canace obscura fuliginosa	|	754431	|		|		|	gbif:7340146	|	
Canachites	|	55919	|		|		|	gbif:2473491	|	
Canachites	|	1003842	|		|		|	irmng:1257467	|	
Canachites canadensis	|	55937	|		|		|	gbif:2473492,irmng:10931424	|	
Canario raza	|	464865	|		|		|	ncbi:9135	|	
Cancroma cochlearia	|	154815	|		|		|	gbif:2480833	|	
Cancroma coromanda	|	3596766	|		|		|	gbif:6066393	|	
Canirallus cuvieri	|	3600005	|		|		|	ncbi:1294518	|	
Cantorchilus guarayanus	|	932495	|		|		|	gbif:6089532	|	
Cantorchilus leucopogon	|	234410	|		|		|	gbif:7341082	|	
Cantorchilus leucotis	|	932491	|		|		|	ncbi:241539,gbif:7341038	|	
Cantorchilus modestus	|	720616	|		|		|	gbif:7341074	|	
Cantorchilus nigricapillus	|	647109	|		|		|	gbif:7341063	|	
Cantorchilus semibadius	|	647111	|		|		|	gbif:6089710	|	
Cantorchilus thoracicus	|	298966	|		|		|	gbif:6089791	|	
Capella delicata	|	234669	|		|		|	gbif:2481817	|	
Capella gallinago	|	615378	|		|		|	ncbi:107377,gbif:2481819,irmng:10190147	|	
Capella gallinago delicata	|	234669	|		|		|	gbif:2481817	|	
Capella hardwickii	|	3596855	|		|		|	ncbi:1381581	|	
Capella imperialis	|	565611	|		|		|	ncbi:1178546	|	
Capella media	|	848007	|		|		|	gbif:4966626	|	
Capito lineatus	|	738737	|		|		|	gbif:2478658	|	
Capornis cucullatus	|	3598399	|		|		|	ncbi:1506537	|	
Capornis melanocephalus	|	420337	|		|		|	ncbi:649812	|	
Caprimulgus acutipennis	|	484902	|		|		|	gbif:2497052	|	
Caprimulgus aethereus	|	178251	|		|		|	gbif:2496796	|	
Caprimulgus affinus	|	624318	|		|		|	ncbi:382306	|	
Caprimulgus albicollis	|	1014896	|		|		|	gbif:2496990	|	
