uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
7658311	|	3603589	|	Gymnogenys typicus	|	species	|	gbif:9101485	|		|	major_rank_conflict_inherited	|	
3603400	|	81461	|	Desertipicus	|	genus	|	gbif:4848002	|		|	major_rank_conflict	|	
7658190	|	3603400	|	Desertipicus dorae	|	species	|	gbif:8962668	|		|	major_rank_conflict_inherited	|	
3604013	|	81461	|	Staphida	|	genus	|	gbif:4848019	|		|	major_rank_conflict	|	
7663637	|	3604013	|	Staphida plumbeiceps	|	species	|	gbif:8945542	|		|	major_rank_conflict_inherited	|	
3604814	|	81461	|	Pyrgita	|	genus	|	gbif:4848027	|		|	major_rank_conflict	|	
7663571	|	3604814	|	Pyrgita diffusa	|	species	|	gbif:8818224	|		|	major_rank_conflict_inherited	|	
7663572	|	3604814	|	Pyrgita jagoensis	|	species	|	gbif:8834941	|		|	major_rank_conflict_inherited	|	
7663573	|	3604814	|	Pyrgita motitensis	|	species	|	gbif:9144373	|		|	major_rank_conflict_inherited	|	
3601625	|	81461	|	Jeholornithidae	|	no rank	|	gbif:4848034,irmng:118899	|		|	extinct,major_rank_conflict,incertae_sedis	|	
3601624	|	3601625	|	Jeholornis	|	no rank	|	gbif:9554996,irmng:1051756	|		|	extinct,major_rank_conflict_inherited,incertae_sedis	|	
6150798	|	3601624	|	Jeholornis palmapenis	|	no rank	|	gbif:8454251	|		|	extinct_inherited,major_rank_conflict_inherited,incertae_sedis	|	
6150797	|	3601624	|	Jeholornis curvipes	|	no rank	|	gbif:8659203	|		|	extinct_inherited,major_rank_conflict_inherited,incertae_sedis	|	
3605183	|	3601624	|	Jeholornis prima	|	no rank	|	gbif:4966851	|		|	extinct_inherited,major_rank_conflict_inherited,incertae_sedis	|	
4132104	|	3601625	|	Shenzhouraptor	|	no rank	|	gbif:9626202,irmng:1274516	|		|	extinct,major_rank_conflict_inherited,incertae_sedis	|	
6150799	|	4132104	|	Shenzhouraptor sinensis	|	no rank	|	gbif:8482036	|		|	extinct_inherited,major_rank_conflict_inherited,incertae_sedis	|	
3601623	|	81461	|	Urogalba	|	genus	|	gbif:4848038	|		|	major_rank_conflict	|	
7663755	|	3601623	|	Urogalba amazonum	|	species	|	gbif:9098863	|		|	major_rank_conflict_inherited	|	
3602010	|	81461	|	Baeocerca	|	genus	|	gbif:4848057	|		|	major_rank_conflict	|	
7658004	|	3602010	|	Baeocerca flaviventris	|	species	|	gbif:8892758	|		|	major_rank_conflict_inherited	|	
3605636	|	81461	|	Notodela	|	genus	|	gbif:4848064	|		|	major_rank_conflict	|	
7663322	|	3605636	|	Notodela cambodiana	|	species	|	gbif:9087311	|		|	major_rank_conflict_inherited	|	
7663323	|	3605636	|	Notodela diana	|	species	|	gbif:9098986	|		|	major_rank_conflict_inherited	|	
3603014	|	81461	|	Nigravis	|	genus	|	gbif:4848085	|		|	major_rank_conflict	|	
7663307	|	3603014	|	Nigravis herberti	|	species	|	gbif:8739816	|		|	major_rank_conflict_inherited	|	
3603017	|	81461	|	Dryonastes	|	genus	|	gbif:4848088	|		|	major_rank_conflict	|	
7658231	|	3603017	|	Dryonastes vassali	|	species	|	gbif:8737468	|		|	major_rank_conflict_inherited	|	
7658229	|	3603017	|	Dryonastes kaurensis	|	species	|	gbif:8889625	|		|	major_rank_conflict_inherited	|	
7658230	|	3603017	|	Dryonastes perspicillatus	|	species	|	gbif:8942973	|		|	major_rank_conflict_inherited	|	
7658228	|	3603017	|	Dryonastes castanotis	|	species	|	gbif:9181121	|		|	major_rank_conflict_inherited	|	
3601023	|	81461	|	Linota	|	genus	|	gbif:4848110	|		|	major_rank_conflict	|	
7658401	|	3601023	|	Linota montanella	|	species	|	gbif:8726321	|		|	major_rank_conflict_inherited	|	
7658400	|	3601023	|	Linota brevirostris	|	species	|	gbif:8915094	|		|	major_rank_conflict_inherited	|	
7658402	|	3601023	|	Linota rufostrigata	|	species	|	gbif:9063707	|		|	major_rank_conflict_inherited	|	
3601716	|	81461	|	Phyllornis	|	genus	|	gbif:4848128	|		|	major_rank_conflict	|	
7663487	|	3601716	|	Phyllornis palawanensis	|	species	|	gbif:8751217	|		|	major_rank_conflict_inherited	|	
7663486	|	3601716	|	Phyllornis lazulina	|	species	|	gbif:8847725	|		|	major_rank_conflict_inherited	|	
7663484	|	3601716	|	Phyllornis chlorocephalus	|	species	|	gbif:9106567	|		|	major_rank_conflict_inherited	|	
7663485	|	3601716	|	Phyllornis flavipennis	|	species	|	gbif:9177742	|		|	major_rank_conflict_inherited	|	
7663488	|	3601716	|	Phyllornis viridinucha	|	species	|	gbif:9183193	|		|	major_rank_conflict_inherited	|	
3604773	|	81461	|	Heterocorax	|	genus	|	gbif:4848139	|		|	major_rank_conflict	|	
7658331	|	3604773	|	Heterocorax capensis	|	species	|	gbif:8901240	|		|	major_rank_conflict_inherited	|	
3601261	|	81461	|	Melanocichla	|	genus	|	gbif:4848302	|		|	major_rank_conflict	|	
7658439	|	3601261	|	Melanocichla peninsularis	|	species	|	gbif:9147687	|		|	major_rank_conflict_inherited	|	
3604568	|	81461	|	Caulodromus	|	genus	|	gbif:4848326	|		|	major_rank_conflict	|	
7658092	|	3604568	|	Caulodromus gracei	|	species	|	gbif:9161986	|		|	major_rank_conflict_inherited	|	
3601213	|	81461	|	Anthodiaeta	|	genus	|	gbif:4848337	|		|	major_rank_conflict	|	
7657985	|	3601213	|	Anthodiaeta zambesiana	|	species	|	gbif:8846617	|		|	major_rank_conflict_inherited	|	
7657984	|	3601213	|	Anthodiaeta collaris	|	species	|	gbif:9127087	|		|	major_rank_conflict_inherited	|	
3601907	|	81461	|	Secretarius	|	genus	|	gbif:4848395	|		|	barren,major_rank_conflict	|	
3603886	|	81461	|	Xylocota	|	genus	|	gbif:4848416	|		|	major_rank_conflict	|	
7663774	|	3603886	|	Xylocota jamesoni	|	species	|	gbif:8765299	|		|	major_rank_conflict_inherited	|	
3602008	|	81461	|	Cinnamopteryx	|	genus	|	gbif:4848603	|		|	major_rank_conflict	|	
7658126	|	3602008	|	Cinnamopteryx mpangae	|	species	|	gbif:8827716	|		|	major_rank_conflict_inherited	|	
3601372	|	81461	|	Laopteryx	|	genus	|	gbif:4848635	|		|	major_rank_conflict	|	
3605835	|	3601372	|	Laopteryx priscus	|	species	|	gbif:4965506	|		|	major_rank_conflict_inherited	|	
3604376	|	81461	|	Cultrides	|	genus	|	gbif:4848643	|		|	major_rank_conflict	|	
7658160	|	3604376	|	Cultrides rufipennis	|	species	|	gbif:8917952	|		|	major_rank_conflict_inherited	|	
3604075	|	81461	|	Pseudotharrhaleus	|	genus	|	gbif:4848707	|		|	major_rank_conflict	|	
7663550	|	3604075	|	Pseudotharrhaleus caudatus	|	species	|	gbif:9086241	|		|	major_rank_conflict_inherited	|	
3601897	|	81461	|	Dumeticola	|	genus	|	gbif:4848730	|		|	major_rank_conflict	|	
7658234	|	3601897	|	Dumeticola mandellii	|	species	|	gbif:8796849	|		|	major_rank_conflict_inherited	|	
7658233	|	3601897	|	Dumeticola major	|	species	|	gbif:8964247	|		|	major_rank_conflict_inherited	|	
7658232	|	3601897	|	Dumeticola intermedia	|	species	|	gbif:9122388	|		|	major_rank_conflict_inherited	|	
7658235	|	3601897	|	Dumeticola thoracica	|	species	|	gbif:9146259	|		|	major_rank_conflict_inherited	|	
3604228	|	81461	|	Idopleura	|	genus	|	gbif:4848737	|		|	major_rank_conflict	|	
7658354	|	3604228	|	Idopleura leucopygia	|	species	|	gbif:8791207	|		|	major_rank_conflict_inherited	|	
3603226	|	81461	|	Coturniculus	|	genus	|	gbif:4848764	|		|	major_rank_conflict	|	
7658152	|	3603226	|	Coturniculus tixicrus	|	species	|	gbif:8732896	|		|	major_rank_conflict_inherited	|	
6150715	|	81461	|	Colymbidae	|	family	|	gbif:4848776	|		|	barren,major_rank_conflict	|	
3601595	|	81461	|	Microperdix	|	genus	|	gbif:4848805	|		|	major_rank_conflict	|	
7658460	|	3601595	|	Microperdix blewitti	|	species	|	gbif:8801317	|		|	major_rank_conflict_inherited	|	
7658461	|	3601595	|	Microperdix inglisi	|	species	|	gbif:8936301	|		|	major_rank_conflict_inherited	|	
3601673	|	81461	|	Sathrocercus	|	genus	|	gbif:4848817	|		|	major_rank_conflict	|	
7663602	|	3601673	|	Sathrocercus cinnamomeus	|	species	|	gbif:8996809	|		|	major_rank_conflict_inherited	|	
7663603	|	3601673	|	Sathrocercus cinnemomea	|	species	|	gbif:9073093	|		|	major_rank_conflict_inherited	|	
3605902	|	81461	|	Trocaza	|	genus	|	gbif:4848854	|		|	major_rank_conflict	|	
7663721	|	3605902	|	Trocaza bouvryi	|	species	|	gbif:8731376	|		|	major_rank_conflict_inherited	|	
3605903	|	81461	|	Carine	|	genus	|	gbif:4848855	|		|	major_rank_conflict	|	
7658090	|	3605903	|	Carine fryi	|	species	|	gbif:8891496	|		|	major_rank_conflict_inherited	|	
3603742	|	81461	|	Tenthaca	|	genus	|	gbif:4848861	|		|	major_rank_conflict	|	
7663680	|	3603742	|	Tenthaca pelvica	|	species	|	gbif:8785908	|		|	major_rank_conflict_inherited	|	
7663679	|	3603742	|	Tenthaca leucurus	|	species	|	gbif:9138334	|		|	major_rank_conflict_inherited	|	
3603741	|	81461	|	Psaropholus	|	genus	|	gbif:4848868	|		|	major_rank_conflict	|	
7663543	|	3603741	|	Psaropholus ardens	|	species	|	gbif:8888715	|		|	major_rank_conflict_inherited	|	
3604943	|	81461	|	Poliospiza	|	genus	|	gbif:4849214	|		|	major_rank_conflict	|	
7663517	|	3604943	|	Poliospiza mennelli	|	species	|	gbif:8745452	|		|	major_rank_conflict_inherited	|	
7663515	|	3604943	|	Poliospiza elgonensis	|	species	|	gbif:8910992	|		|	major_rank_conflict_inherited	|	
7663518	|	3604943	|	Poliospiza pallidior	|	species	|	gbif:8948910	|		|	major_rank_conflict_inherited	|	
7663516	|	3604943	|	Poliospiza menachensis	|	species	|	gbif:9046216	|		|	major_rank_conflict_inherited	|	
3601477	|	81461	|	Lagenoplastes	|	genus	|	gbif:4849227	|		|	major_rank_conflict	|	
7658384	|	3601477	|	Lagenoplastes empusa	|	species	|	gbif:9146558	|		|	major_rank_conflict_inherited	|	
3604594	|	81461	|	Malacothraupis	|	genus	|	gbif:4849239	|		|	major_rank_conflict	|	
7658422	|	3604594	|	Malacothraupis dentata	|	species	|	gbif:8729066	|		|	major_rank_conflict_inherited	|	
3602569	|	81461	|	Areoturnix	|	genus	|	gbif:4849263	|		|	major_rank_conflict	|	
7657992	|	3602569	|	Areoturnix blakistoni	|	species	|	gbif:8928336	|		|	major_rank_conflict_inherited	|	
3601150	|	81461	|	Opetiorynchos	|	genus	|	gbif:4849272	|		|	barren,major_rank_conflict	|	
3605310	|	81461	|	Elasmonetta	|	genus	|	gbif:4849296	|		|	major_rank_conflict	|	
7658243	|	3605310	|	Elasmonetta chlorotis	|	species	|	gbif:8922337	|		|	major_rank_conflict_inherited	|	
3603893	|	81461	|	Penthetriopsis	|	genus	|	gbif:4849310	|		|	major_rank_conflict	|	
7663456	|	3603893	|	Penthetriopsis humeralis	|	species	|	gbif:9228345	|		|	major_rank_conflict_inherited	|	
3602068	|	81461	|	Artamia	|	genus	|	gbif:4849317	|		|	major_rank_conflict	|	
7657993	|	3602068	|	Artamia comorensis	|	species	|	gbif:8919855	|		|	major_rank_conflict_inherited	|	
3602081	|	81461	|	Dendrochelidon	|	genus	|	gbif:4849318	|		|	major_rank_conflict	|	
7658181	|	3602081	|	Dendrochelidon wallacii	|	species	|	gbif:9031707	|		|	major_rank_conflict_inherited	|	
3605130	|	81461	|	Turdinulus	|	genus	|	gbif:4849321	|		|	major_rank_conflict	|	
7663743	|	3605130	|	Turdinulus guttaticollis	|	species	|	gbif:8725152	|		|	major_rank_conflict_inherited	|	
7663742	|	3605130	|	Turdinulus epilepidotus	|	species	|	gbif:8733600	|		|	major_rank_conflict_inherited	|	
7663740	|	3605130	|	Turdinulus brevicaudatus	|	species	|	gbif:8838114	|		|	major_rank_conflict_inherited	|	
7663741	|	3605130	|	Turdinulus davisoni	|	species	|	gbif:9152328	|		|	major_rank_conflict_inherited	|	
3605255	|	81461	|	Pseudornis	|	genus	|	gbif:4849336	|		|	major_rank_conflict	|	
7663548	|	3605255	|	Pseudornis dicruroides	|	species	|	gbif:8879924	|		|	major_rank_conflict_inherited	|	
3604209	|	81461	|	Pyrrhospiza	|	genus	|	gbif:4849349	|		|	major_rank_conflict	|	
7663577	|	3604209	|	Pyrrhospiza humii	|	species	|	gbif:8832067	|		|	major_rank_conflict_inherited	|	
3602134	|	81461	|	Lamprotreron	|	genus	|	gbif:4849361	|		|	major_rank_conflict	|	
7658391	|	3602134	|	Lamprotreron porphyrostictus	|	species	|	gbif:8868523	|		|	major_rank_conflict_inherited	|	
3602138	|	81461	|	Notiocorys	|	genus	|	gbif:4849364	|		|	major_rank_conflict	|	
7663320	|	3602138	|	Notiocorys bogotensis	|	species	|	gbif:8789460	|		|	major_rank_conflict_inherited	|	
7663319	|	3602138	|	Notiocorys abariensis	|	species	|	gbif:8821487	|		|	major_rank_conflict_inherited	|	
3603240	|	81461	|	Calamanthella	|	genus	|	gbif:4849374	|		|	major_rank_conflict	|	
7658049	|	3603240	|	Calamanthella tinnabulans	|	species	|	gbif:8991671	|		|	major_rank_conflict_inherited	|	
7658050	|	3603240	|	Calamanthella volitans	|	species	|	gbif:9226378	|		|	major_rank_conflict_inherited	|	
3603246	|	81461	|	Cosmetornis	|	genus	|	gbif:4849375	|		|	major_rank_conflict	|	
7658151	|	3603246	|	Cosmetornis burtoni	|	species	|	gbif:8818784	|		|	major_rank_conflict_inherited	|	
3601246	|	81461	|	Sacfa	|	genus	|	gbif:4849383	|		|	major_rank_conflict	|	
7663598	|	3601246	|	Sacfa hodgsoniae	|	species	|	gbif:8728964	|		|	major_rank_conflict_inherited	|	
3604263	|	81461	|	Chrysomitridops	|	genus	|	gbif:4849398	|		|	major_rank_conflict	|	
7658116	|	3604263	|	Chrysomitridops caerulirostris	|	species	|	gbif:9001907	|		|	major_rank_conflict_inherited	|	
3605743	|	81461	|	Reguloides	|	genus	|	gbif:4849401	|		|	major_rank_conflict	|	
7663585	|	3605743	|	Reguloides mandellii	|	species	|	gbif:8866660	|		|	major_rank_conflict_inherited	|	
7663584	|	3605743	|	Reguloides fulvoventer	|	species	|	gbif:8969778	|		|	major_rank_conflict_inherited	|	
7663586	|	3605743	|	Reguloides subviridis	|	species	|	gbif:9219538	|		|	major_rank_conflict_inherited	|	
3603712	|	81461	|	Nesocentor	|	genus	|	gbif:4849573	|		|	major_rank_conflict	|	
7663305	|	3603712	|	Nesocentor aruensis	|	species	|	gbif:8962775	|		|	major_rank_conflict_inherited	|	
3605193	|	81461	|	Spermospiza	|	genus	|	gbif:4849583	|		|	major_rank_conflict	|	
7663631	|	3605193	|	Spermospiza ruficapilla	|	species	|	gbif:8854777	|		|	major_rank_conflict_inherited	|	
7663630	|	3605193	|	Spermospiza poliogenys	|	species	|	gbif:8874609	|		|	major_rank_conflict_inherited	|	
3602213	|	81461	|	Chlorodyta	|	genus	|	gbif:4850014	|		|	major_rank_conflict	|	
7658112	|	3602213	|	Chlorodyta neglecta	|	species	|	gbif:8838801	|		|	major_rank_conflict_inherited	|	
3604545	|	81461	|	Malacolophus	|	genus	|	gbif:4850288	|		|	major_rank_conflict	|	
7658421	|	3604545	|	Malacolophus melanochrysos	|	species	|	gbif:8802240	|		|	major_rank_conflict_inherited	|	
3604429	|	81461	|	Malacocichla	|	genus	|	gbif:4850303	|		|	major_rank_conflict	|	
7658419	|	3604429	|	Malacocichla maculata	|	species	|	gbif:8754073	|		|	major_rank_conflict_inherited	|	
7658418	|	3604429	|	Malacocichla dryas	|	species	|	gbif:8862859	|		|	major_rank_conflict_inherited	|	
3601852	|	81461	|	Lithornidae	|	no rank	|	gbif:4850311,irmng:117352	|		|	barren,extinct,major_rank_conflict,incertae_sedis	|	
4132068	|	3601852	|	Promusophaga	|	no rank	|	irmng:1069793	|		|	hidden,barren,extinct,major_rank_conflict_inherited,incertae_sedis	|	
3600850	|	81461	|	Stelgidocichla	|	genus	|	gbif:4850373	|		|	major_rank_conflict	|	
7663638	|	3600850	|	Stelgidocichla latirostris	|	species	|	gbif:9031542	|		|	major_rank_conflict_inherited	|	
3602677	|	81461	|	Nannocnus	|	genus	|	gbif:4850394	|		|	barren,major_rank_conflict	|	
3605611	|	81461	|	Regerhinus	|	genus	|	gbif:4850403	|		|	major_rank_conflict	|	
7663583	|	3605611	|	Regerhinus megarhynchus	|	species	|	gbif:8760356	|		|	major_rank_conflict_inherited	|	
3605608	|	81461	|	Oreocincla	|	genus	|	gbif:4850405	|		|	major_rank_conflict	|	
7663335	|	3605608	|	Oreocincla pectoralis	|	species	|	gbif:8789736	|		|	major_rank_conflict_inherited	|	
7663333	|	3605608	|	Oreocincla iodura	|	species	|	gbif:8879365	|		|	major_rank_conflict_inherited	|	
7663336	|	3605608	|	Oreocincla rostrata	|	species	|	gbif:8884863	|		|	major_rank_conflict_inherited	|	
7663334	|	3605608	|	Oreocincla mollissima	|	species	|	gbif:8944632	|		|	major_rank_conflict_inherited	|	
7663337	|	3605608	|	Oreocincla whiteheadi	|	species	|	gbif:8973461	|		|	major_rank_conflict_inherited	|	
7663330	|	3605608	|	Oreocincla griseiceps	|	species	|	gbif:9042600	|		|	major_rank_conflict_inherited	|	
7663329	|	3605608	|	Oreocincla gregoriana	|	species	|	gbif:9079655	|		|	major_rank_conflict_inherited	|	
7663332	|	3605608	|	Oreocincla horsfieldi	|	species	|	gbif:9169640	|		|	major_rank_conflict_inherited	|	
7663331	|	3605608	|	Oreocincla hancii	|	species	|	gbif:9199645	|		|	major_rank_conflict_inherited	|	
3602878	|	81461	|	Pseudochloris	|	genus	|	gbif:4850413	|	Pseudochloris (genus in Opisthokonta)	|	major_rank_conflict	|	
7663546	|	3602878	|	Pseudochloris roraimae	|	species	|	gbif:8761825	|		|	major_rank_conflict_inherited	|	
7663544	|	3602878	|	Pseudochloris aureiventris	|	species	|	gbif:8766004	|		|	major_rank_conflict_inherited	|	
7663545	|	3602878	|	Pseudochloris mendozae	|	species	|	gbif:9045178	|		|	major_rank_conflict_inherited	|	
7663547	|	3602878	|	Pseudochloris salvini	|	species	|	gbif:9140376	|		|	major_rank_conflict_inherited	|	
3603297	|	81461	|	Thringorhina	|	genus	|	gbif:4850421	|		|	major_rank_conflict	|	
7663704	|	3603297	|	Thringorhina striolata	|	species	|	gbif:8883999	|		|	major_rank_conflict_inherited	|	
7663703	|	3603297	|	Thringorhina guttata	|	species	|	gbif:9070384	|		|	major_rank_conflict_inherited	|	
3603303	|	81461	|	Stictapteryx	|	genus	|	gbif:4850424	|		|	major_rank_conflict	|	
7663639	|	3603303	|	Stictapteryx owenii	|	species	|	gbif:8965867	|		|	major_rank_conflict_inherited	|	
3601800	|	81461	|	Drepanoplectes	|	genus	|	gbif:4850440	|		|	major_rank_conflict	|	
7658204	|	3601800	|	Drepanoplectes jacksoni	|	species	|	gbif:8857671	|		|	major_rank_conflict_inherited	|	
3601787	|	81461	|	Drymocataphus	|	genus	|	gbif:4850448	|		|	major_rank_conflict	|	
7658214	|	3601787	|	Drymocataphus cinereiceps	|	species	|	gbif:8770539	|		|	major_rank_conflict_inherited	|	
7658218	|	3601787	|	Drymocataphus pusillus	|	species	|	gbif:8818540	|		|	major_rank_conflict_inherited	|	
7658219	|	3601787	|	Drymocataphus tickelli	|	species	|	gbif:8828397	|		|	major_rank_conflict_inherited	|	
7658217	|	3601787	|	Drymocataphus fulvus	|	species	|	gbif:8841116	|		|	major_rank_conflict_inherited	|	
7658213	|	3601787	|	Drymocataphus assamensis	|	species	|	gbif:8908166	|		|	major_rank_conflict_inherited	|	
7658215	|	3601787	|	Drymocataphus cinnamomeus	|	species	|	gbif:8953590	|		|	major_rank_conflict_inherited	|	
7658216	|	3601787	|	Drymocataphus cleaveri	|	species	|	gbif:8866939	|		|	major_rank_conflict_inherited	|	
3604382	|	81461	|	Sparvius	|	genus	|	gbif:4850492	|		|	major_rank_conflict	|	
7663623	|	3604382	|	Sparvius gilvicollis	|	species	|	gbif:8823722	|		|	major_rank_conflict_inherited	|	
7663627	|	3604382	|	Sparvius subniger	|	species	|	gbif:8902174	|		|	major_rank_conflict_inherited	|	
7663625	|	3604382	|	Sparvius minutus	|	species	|	gbif:8947220	|		|	major_rank_conflict_inherited	|	
7663628	|	3604382	|	Sparvius tricolor	|	species	|	gbif:8958540	|		|	major_rank_conflict_inherited	|	
7663626	|	3604382	|	Sparvius niger	|	species	|	gbif:9089935	|		|	major_rank_conflict_inherited	|	
7663624	|	3604382	|	Sparvius leucorrhous	|	species	|	gbif:9096991	|		|	major_rank_conflict_inherited	|	
7663622	|	3604382	|	Sparvius bicolor	|	species	|	gbif:9111372	|		|	major_rank_conflict_inherited	|	
3604160	|	81461	|	Krimnochelidon	|	genus	|	gbif:4850503	|		|	major_rank_conflict	|	
7658382	|	3604160	|	Krimnochelidon concolor	|	species	|	gbif:8771365	|		|	major_rank_conflict_inherited	|	
3604147	|	81461	|	Gallita	|	genus	|	gbif:4850507	|		|	barren,major_rank_conflict	|	
3602196	|	81461	|	Pedilorhynchus	|	genus	|	gbif:4850525	|		|	major_rank_conflict	|	
7663455	|	3602196	|	Pedilorhynchus comitatus	|	species	|	gbif:8969708	|		|	major_rank_conflict_inherited	|	
7663454	|	3602196	|	Pedilorhynchus brevirostris	|	species	|	gbif:9131671	|		|	major_rank_conflict_inherited	|	
3605182	|	81461	|	Zonophaps	|	genus	|	gbif:4850569	|		|	major_rank_conflict	|	
7663777	|	3605182	|	Zonophaps poliocephala	|	species	|	gbif:8793958	|		|	major_rank_conflict_inherited	|	
3605529	|	81461	|	Propyrrhula	|	genus	|	gbif:4850573	|		|	major_rank_conflict	|	
7663539	|	3605529	|	Propyrrhula rubeculoides	|	species	|	gbif:8891454	|		|	major_rank_conflict_inherited	|	
3602737	|	81461	|	Talpacotia	|	genus	|	gbif:4850630	|		|	major_rank_conflict	|	
7663660	|	3602737	|	Talpacotia rufipennis	|	species	|	gbif:9195740	|		|	major_rank_conflict_inherited	|	
3602235	|	81461	|	Malacocircus	|	genus	|	gbif:4850656	|		|	major_rank_conflict	|	
7658420	|	3602235	|	Malacocircus orientalis	|	species	|	gbif:8906335	|		|	major_rank_conflict_inherited	|	
3602870	|	81461	|	Broderipus	|	genus	|	gbif:4850689	|		|	major_rank_conflict	|	
7658028	|	3602870	|	Broderipus celebensis	|	species	|	gbif:9067931	|		|	major_rank_conflict_inherited	|	
7658029	|	3602870	|	Broderipus palawanensis	|	species	|	gbif:9183697	|		|	major_rank_conflict_inherited	|	
3605646	|	81461	|	Clorhynchus	|	genus	|	gbif:4850693	|		|	major_rank_conflict	|	
7658133	|	3605646	|	Clorhynchus strophiatus	|	species	|	gbif:8752239	|		|	major_rank_conflict_inherited	|	
3605639	|	81461	|	Megaloscelornis	|	no rank	|	gbif:4850696	|		|	extinct,major_rank_conflict,incertae_sedis	|	
6150824	|	3605639	|	Megaloscelornis sivalensis	|	no rank	|	gbif:8506619	|		|	extinct,major_rank_conflict_inherited,incertae_sedis	|	
