taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
672,Camptorhynchus_labradorius,Labrador Duck,Camptorhynchus,"Anatidae (Ducks, Geese, and Waterfowl)","Camptorhynchus_labradorius, Melanitta_perspicillata, Melanitta_fusca, Melanitta_deglandi, Melanitta_stejnegeri, Melanitta_nigra, Melanitta_americana",Melanitta,"He considered Labrador Duck to be sister group of scoters, but recommended caution because of numerous missing character states",
673,Somateria_fischeri,Spectacled Eider,Somateria,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
674,Somateria_spectabilis,King Eider,Somateria,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
676,Somateria_mollissima,Common Eider,Somateria,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
687,Histrionicus_histrionicus,Harlequin Duck,Histrionicus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
688,Melanitta_perspicillata,Surf Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
689,Melanitta_fusca,Velvet Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
690,Melanitta_deglandi,White-winged Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)","Melanitta_fusca, Melanitta_deglandi, Melanitta_stejnegeri",,Recent splits,
691,Melanitta_stejnegeri,Stejneger's Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)","Melanitta_fusca, Melanitta_deglandi, Melanitta_stejnegeri",,Recent splits,
695,Melanitta_nigra,Common Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
696,Melanitta_americana,Black Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)","Melanitta_nigra, Melanitta_americana",,"Treated together, the Black (M. americana) and Common (M. nigra) scoters are sister to a clade containing the Surf Scoter (M. perspicillata) and White-winged Scoter (M. fusca) complex (Johnsgard 1965, Livezey 1995). For a century the Nearctic M. americana and Palearctic M. nigra have been treated either as conspecific or as allospecies",
700,Clangula_hyemalis,Long-tailed Duck,Clangula,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
701,Bucephala_albeola,Bufflehead,Bucephala,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
702,Bucephala_clangula,Common Goldeneye,Bucephala,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
707,Bucephala_islandica,Barrow's Goldeneye,Bucephala,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
710,Mergellus_albellus,Smew,Mergellus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
712,Lophodytes_cucullatus,Hooded Merganser,Lophodytes,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
719,Mergus_australis,Auckland Islands Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",Mergus,,,
720,Mergus_merganser,Common Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
727,Mergus_octosetaceus,Brazilian Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",Mergus,,,
728,Mergus_serrator,Red-breasted Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
732,Mergus_squamatus,Scaly-sided Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
734,Heteronetta_atricapilla,Black-headed Duck,Heteronetta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
735,Nomonyx_dominicus,Masked Duck,Nomonyx,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
736,Oxyura_jamaicensis,Ruddy Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
738,Oxyura_ferruginea,Andean Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
741,Oxyura_leucocephala,White-headed Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
743,Oxyura_maccoa,Maccoa Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
744,Oxyura_vittata,Lake Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
746,Oxyura_australis,Blue-billed Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
747,Biziura_lobata,Musk Duck,Biziura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
753,Alectura_lathami,Australian Brushturkey,Alectura,Megapodiidae (Megapodes),,,,
756,Aepypodius_arfakianus,Wattled Brushturkey,Aepypodius,Megapodiidae (Megapodes),,,,
759,Aepypodius_bruijnii,Waigeo Brushturkey,Aepypodius,Megapodiidae (Megapodes),,,,
760,Talegalla_cuvieri,Red-billed Brushturkey,Talegalla,Megapodiidae (Megapodes),,,,
763,Talegalla_fuscirostris,Yellow-legged Brushturkey,Talegalla,Megapodiidae (Megapodes),,,,
768,Talegalla_jobiensis,Red-legged Brushturkey,Talegalla,Megapodiidae (Megapodes),,,,
772,Leipoa_ocellata,Malleefowl,Leipoa,Megapodiidae (Megapodes),,,,
773,Macrocephalon_maleo,Maleo,Macrocephalon,Megapodiidae (Megapodes),,,,
774,Eulipoa_wallacei,Moluccan Megapode,Eulipoa,Megapodiidae (Megapodes),,,,
775,Megapodius_pritchardii,Tongan Megapode,Megapodius,Megapodiidae (Megapodes),,,,
776,Megapodius_laperouse,Micronesian Megapode,Megapodius,Megapodiidae (Megapodes),,,,
779,Megapodius_nicobariensis,Nicobar Megapode,Megapodius,Megapodiidae (Megapodes),,,,
782,Megapodius_cumingii,Philippine Megapode,Megapodius,Megapodiidae (Megapodes),,,,
790,Megapodius_bernsteinii,Sula Megapode,Megapodius,Megapodiidae (Megapodes),,,,
791,Megapodius_tenimberensis,Tanimbar Megapode,Megapodius,Megapodiidae (Megapodes),,,,
792,Megapodius_freycinet,Dusky Megapode,Megapodius,Megapodiidae (Megapodes),,,,
800,Megapodius_geelvinkianus,Biak Megapode,Megapodius,Megapodiidae (Megapodes),,,,
801,Megapodius_eremita,Melanesian Megapode,Megapodius,Megapodiidae (Megapodes),,,,
802,Megapodius_layardi,Vanuatu Megapode,Megapodius,Megapodiidae (Megapodes),,,,
803,Megapodius_decollatus,New Guinea Megapode,Megapodius,Megapodiidae (Megapodes),,,,
804,Megapodius_reinwardt,Orange-footed Megapode,Megapodius,Megapodiidae (Megapodes),,,,
811,Ortalis_vetula,Plain Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
816,Ortalis_cinereiceps,Gray-headed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
817,Ortalis_garrula,Chestnut-winged Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
818,Ortalis_ruficauda,Rufous-vented Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
821,Ortalis_erythroptera,Rufous-headed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
822,Ortalis_wagleri,Rufous-bellied Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
823,Ortalis_poliocephala,West Mexican Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
824,Ortalis_canicollis,Chaco Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
827,Ortalis_leucogastra,White-bellied Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
828,Ortalis_columbiana,Colombian Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_leucogastra, Ortalis_columbiana, Ortalis_guttata, Ortalis_araucuan, Ortalis_squamata, Ortalis_motmot, Ortalis_ruficeps, Ortalis_superciliaris",,I have identified what I believe would be considered the guttata group here,
829,Ortalis_guttata,Speckled Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
834,Ortalis_araucuan,East Brazilian Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_leucogastra, Ortalis_columbiana, Ortalis_guttata, Ortalis_araucuan, Ortalis_squamata, Ortalis_motmot, Ortalis_ruficeps, Ortalis_superciliaris",,I have identified what I believe would be considered the guttata group here,
835,Ortalis_squamata,Scaled Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_leucogastra, Ortalis_columbiana, Ortalis_guttata, Ortalis_araucuan, Ortalis_squamata, Ortalis_motmot, Ortalis_ruficeps, Ortalis_superciliaris",,I have identified what I believe would be considered the guttata group here,
836,Ortalis_motmot,Variable Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
837,Ortalis_ruficeps,Chestnut-headed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_motmot, Ortalis_superciliaris, Ortalis_ruficeps",,,
838,Ortalis_superciliaris,Buff-browed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_motmot, Ortalis_superciliaris, Ortalis_ruficeps",,,
840,Penelope_argyrotis,Band-tailed Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
844,Penelope_barbata,Bearded Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
845,Penelope_ortoni,Baudo Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)","Penelope_ortoni, Penelope_montagnii, Penelope_marail",,"BOW: Has been considered a race of P. montagnii, but ranges contiguous, with overlap in W Ecuador and possibly also in SW Colombia, but without any trace of intergradation; possibly closest to P. marail. Monotypic.",
846,Penelope_montagnii,Andean Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
852,Penelope_marail,Marail Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
855,Penelope_superciliaris,Rusty-margined Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
859,Penelope_dabbenei,Red-faced Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
860,Penelope_jacquacu,Spix's Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
867,Penelope_purpurascens,Crested Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
871,Penelope_perspicax,Cauca Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)","Penelope_jacquacu, Penelope_purpurascens, Penelope_perspicax, Penelope_albipennis, Penelope_obscura, Penelope_bridgesi",,BOW: Long considered a race of either P. jacquacu or P. purpurascens. Closely related to these two and also to P. albipennis and P. obscura.,
872,Penelope_albipennis,White-winged Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
873,Penelope_obscura,Dusky-legged Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
877,Penelope_bridgesi,Yungas Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)","Penelope_jacquacu, Penelope_purpurascens, Penelope_perspicax, Penelope_albipennis, Penelope_obscura, Penelope_bridgesi",,"BOW: Delacour and Amadon (5) documented size and plumage differences between bridgesi and obscura; however, it wasn't until 2018 that it was proposed bridgesi be elevated to full species status based upon its allopatric distribution",
878,Penelope_pileata,White-crested Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
879,Penelope_ochrogaster,Chestnut-bellied Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
880,Penelope_jacucaca,White-browed Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
882,Pipile_pipile,Trinidad Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
883,Pipile_cumanensis,Blue-throated Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
884,Pipile_grayi,White-throated Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)","Pipile_pipile, Pipile_grayi",,"Very closely related to the Trinidad Piping-Guan (Pipile pipile), and these two are more distantly related to the Red-throated Piping-Guan (Pipile cujubi) and Black-fronted Piping-Guan (Pipile jacutinga) ",
886,Pipile_cujubi,Red-throated Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
891,Pipile_jacutinga,Black-fronted Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
892,Aburria_aburri,Wattled Guan,Aburria,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
893,Chamaepetes_unicolor,Black Guan,Chamaepetes,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
894,Chamaepetes_goudotii,Sickle-winged Guan,Chamaepetes,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
900,Penelopina_nigra,Highland Guan,Penelopina,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
901,Oreophasis_derbianus,Horned Guan,Oreophasis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
902,Nothocrax_urumutum,Nocturnal Curassow,Nothocrax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
903,Mitu_tomentosum,Crestless Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
904,Mitu_salvini,Salvin's Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
905,Mitu_tuberosum,Razor-billed Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
906,Mitu_mitu,Alagoas Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
907,Pauxi_pauxi,Helmeted Curassow,Pauxi,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
910,Pauxi_koepckeae,Sira Curassow,Pauxi,"Cracidae (Guans, Chachalacas, and Curassows)",Pauxi,,Add at genus,
911,Pauxi_unicornis,Horned Curassow,Pauxi,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
912,Crax_rubra,Great Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
915,Crax_alberti,Blue-billed Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
916,Crax_daubentoni,Yellow-knobbed Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
917,Crax_alector,Black Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
920,Crax_globulosa,Wattled Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
921,Crax_fasciolata,Bare-faced Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
926,Crax_blumenbachii,Red-billed Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
930,Numida_meleagris,Helmeted Guineafowl,Numida,Numididae (Guineafowl),,,,
943,Agelastes_meleagrides,White-breasted Guineafowl,Agelastes,Numididae (Guineafowl),,,,
944,Agelastes_niger,Black Guineafowl,Agelastes,Numididae (Guineafowl),,,,
945,Acryllium_vulturinum,Vulturine Guineafowl,Acryllium,Numididae (Guineafowl),,,,
946,Guttera_plumifera,Plumed Guineafowl,Guttera,Numididae (Guineafowl),,,,
949,Guttera_pucherani,Eastern Crested Guineafowl,Guttera,Numididae (Guineafowl),,,,
950,Guttera_verreauxi,Western Crested Guineafowl,Guttera,Numididae (Guineafowl),"Guttera_pucherani, Guttera_verreauxi, Guttera_edouardi",,Recent split,
953,Guttera_edouardi,Southern Crested Guineafowl,Guttera,Numididae (Guineafowl),"Guttera_pucherani, Guttera_verreauxi, Guttera_edouardi",,Recent split,
958,Ptilopachus_petrosus,Stone Partridge,Ptilopachus,Odontophoridae (New World Quail),,,,
961,Ptilopachus_nahani,Nahan's Partridge,Ptilopachus,Odontophoridae (New World Quail),,,,
962,Rhynchortyx_cinctus,Tawny-faced Quail,Rhynchortyx,Odontophoridae (New World Quail),,,,
966,Oreortyx_pictus,Mountain Quail,Oreortyx,Odontophoridae (New World Quail),,,,
967,Dendrortyx_leucophrys,Buffy-crowned Wood-Partridge,Dendrortyx,Odontophoridae (New World Quail),,,,
970,Dendrortyx_macroura,Long-tailed Wood-Partridge,Dendrortyx,Odontophoridae (New World Quail),,,,
977,Dendrortyx_barbatus,Bearded Wood-Partridge,Dendrortyx,Odontophoridae (New World Quail),,,,
978,Philortyx_fasciatus,Banded Quail,Philortyx,Odontophoridae (New World Quail),,,,
979,Colinus_virginianus,Northern Bobwhite,Colinus,Odontophoridae (New World Quail),,,,
1005,Colinus_nigrogularis,Black-throated Bobwhite,Colinus,Odontophoridae (New World Quail),,,,
1010,Colinus_cristatus,Crested Bobwhite,Colinus,Odontophoridae (New World Quail),,,,
1032,Callipepla_squamata,Scaled Quail,Callipepla,Odontophoridae (New World Quail),,,,
1038,Callipepla_douglasii,Elegant Quail,Callipepla,Odontophoridae (New World Quail),,,,
1045,Callipepla_californica,California Quail,Callipepla,Odontophoridae (New World Quail),,,,
1056,Callipepla_gambelii,Gambel's Quail,Callipepla,Odontophoridae (New World Quail),,,,
1065,Cyrtonyx_montezumae,Montezuma Quail,Cyrtonyx,Odontophoridae (New World Quail),,,,
1073,Cyrtonyx_ocellatus,Ocellated Quail,Cyrtonyx,Odontophoridae (New World Quail),,,,
1074,Dactylortyx_thoracicus,Singing Quail,Dactylortyx,Odontophoridae (New World Quail),,,,
1086,Odontophorus_gujanensis,Marbled Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1095,Odontophorus_capueira,Spot-winged Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1098,Odontophorus_melanotis,Black-eared Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1101,Odontophorus_atrifrons,Black-fronted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1105,Odontophorus_erythrops,Rufous-fronted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1108,Odontophorus_hyperythrus,Chestnut Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1109,Odontophorus_melanonotus,Dark-backed Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1110,Odontophorus_speciosus,Rufous-breasted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1114,Odontophorus_dialeucos,Tacarcuna Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1115,Odontophorus_strophium,Gorgeted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1116,Odontophorus_columbianus,Venezuelan Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1117,Odontophorus_leucolaemus,Black-breasted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1119,Odontophorus_balliviani,Stripe-faced Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1120,Odontophorus_stellatus,Starred Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1121,Odontophorus_guttatus,Spotted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1125,Xenoperdix_udzungwensis,Udzungwa Partridge,Xenoperdix,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1128,Caloperdix_oculeus,Ferruginous Partridge,Caloperdix,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1132,Rollulus_rouloul,Crested Partridge,Rollulus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1133,Melanoperdix_niger,Black Partridge,Melanoperdix,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1136,Arborophila_torqueola,Hill Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1142,Arborophila_rufipectus,Sichuan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1143,Arborophila_mandellii,Chestnut-breasted Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1144,Arborophila_gingica,White-necklaced Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1147,Arborophila_rufogularis,Rufous-throated Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1154,Arborophila_rubrirostris,Red-billed Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1155,Arborophila_cambodiana,Chestnut-headed Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1160,Arborophila_ardens,Hainan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1161,Arborophila_crudigularis,Taiwan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1162,Arborophila_atrogularis,White-cheeked Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1163,Arborophila_brunneopectus,Bar-backed Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1167,Arborophila_davidi,Orange-necked Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1168,Arborophila_hyperythra,Red-breasted Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1171,Arborophila_campbelli,Malayan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1172,Arborophila_rolli,Roll's Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1173,Arborophila_sumatrana,Sumatran Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1175,Arborophila_javanica,Chestnut-bellied Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1178,Arborophila_orientalis,Gray-breasted Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,
1179,Lerwa_lerwa,Snow Partridge,Lerwa,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1180,Ithaginis_cruentus,Blood Pheasant,Ithaginis,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1195,Tragopan_melanocephalus,Western Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan,,"BOW: Genus Tragopan contains two lineages, but position of this species is currently unresolved. Add at genus",
1196,Tragopan_satyra,Satyr Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1197,Tragopan_blythii,Blyth's Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1200,Tragopan_temminckii,Temminck's Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1201,Tragopan_caboti,Cabot's Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1204,Tetraophasis_obscurus,Chestnut-throated Monal-Partridge,Tetraophasis,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1205,Tetraophasis_szechenyii,Buff-throated Monal-Partridge,Tetraophasis,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1206,Lophophorus_impejanus,Himalayan Monal,Lophophorus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1207,Lophophorus_sclateri,Sclater's Monal,Lophophorus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1211,Lophophorus_lhuysii,Chinese Monal,Lophophorus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
